youtube_id,channel_id,channel_name,language
Jf2B7LT6XcI,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
GCKbHz3JuFQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
MxhD_9_FoPU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Jt0edSEt16g,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
5Mf0JpTI_gg,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
oVQs2vkrDgU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
OJU9tkvt3SU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
3y8mS8WjUaM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
_-M_3oV75Lw,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
2K39Q9zvQoE,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
TkGawXjsltc,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
VTONKZkaVX4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
6XvJbON5kD4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
1qnZ_OBc-h0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Ra9I_-o2LHM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
pUasuxHZXZo,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
hraaO3fhPz4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
AEpQ8YxupfQ,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
89AobrE4NKk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
EG127HdhWZQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
lvvcRdwNhGM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
5xlVUG8qrWM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
iObpxBfOLv4,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
7yZwj111f_4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
1yAw58AGZNU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
u56GxRgryvQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
aQxCnmhqZko,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
U9PZizBDBZw,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
aOT_bG-vWyg,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
JE4HTEhx7AU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
r4wlwNP1YtA,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
eAjMvpRMVDw,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Og4p5w9Lu_A,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
7hG7Mbkj2AQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
3V2mjY9Ka0k,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
BMTkttFqKuI,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
ET66oPXlCJU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
z4M1Rr3SWIg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
qMGek2Labm4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
vjT0dz3zPFs,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Brs-HH3nKDQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
maixIicT6ww,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
XPIgR89jv3Q,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
foF13Ezxt5c,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
3O1xZuhn3FE,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
9ACUVuJaCl4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
xQp_oCgAH-E,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
skotd6g7etU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
CN8hK3YFqhM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
FM9EA4rOOvk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
NB6DSKJZ1T4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
A0cmYpd7-6k,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
rdk2D0LfjLw,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
PRb3HzTxgxM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
tNZLZOT7iGc,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
laty3vXKRek,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
iI8w2s05sd8,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
FehHAZ_k66U,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
0AuKFeDfWHk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
x7M6CdmpgR8,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
qeDhaWEEvfg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
20FKED_COhw,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
73U5cYOR0-4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
GtIjUn7_erY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
T5xtRdLOopU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
NWBToaXK5T0,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
JBpUZH5bZ_E,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
anJuZdL_vsw,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
n016q1w8Q30,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
dbjrbjuMyfE,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
iXsoxKzPJUU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
y-qI91dVMqA,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Cf74gX31djE,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
_3fXOl9Frt0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
-ugEij3_-vU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
wg7eTYewQo0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
0VW49YKs0UM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
UJqN_SsZs8c,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
WJQ1FQ68lU8,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
eEyGUMplOE8,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
-KRXOlnTgbY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
pBNHALUdNC0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Izr-feTQxjA,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Xm4P6d3TOM8,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
w1dB2iWXOUs,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
mQah1kFDUd0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Ybz4dImTv_Q,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
4CQZb8r3qoM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
m7ASRSlp8gY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
1OuwK1TfWBc,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
bhzESsmQeaM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
6zp5iyOgT30,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
QZolT4hviII,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
wiEfuAS6OC4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
9WiHDAhbX-o,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
RHhAgzIVHvo,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
bICBrr-FBuk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
cWxTdiztNao,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
KNofTHuHuPg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
SvNjsOl1Ag0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
grryZAN0G9c,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Z2O-2KVQVIc,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Acuaa8wFDsg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
m2gmM1W-Prw,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
cD8_FrNeNRc,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
-_baToZ1ZM8,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
fmghk95Jv1E,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
YOIKxcohwTY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Y_85fuyfrMM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
XgqHH6UJ54o,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
AhzA9dMRX_s,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
cHndBqmdV5Y,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
QM6tkJXHGSo,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
FGa4EoNN2kI,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
vl6zR5l8DRg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
MlUXS6uUgds,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
NB2RtHrIvJE,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
qjc0xfqwBYg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
CV9nS_5kYgM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
0rCnFxdwrsQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Pf_iIOzR4nU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
20UFe5TLFA4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
HkghDliF1OU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
fYrpqWB09B8,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
LqPX0gH2id0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
tCCEvl9ac9E,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
-dwjsvVvwKk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
TQeOM4YcFec,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
QakbBWFSNTo,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
65OUwPpJ6Ms,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
oBS1kkJKCxk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
3nqiAFtvXPY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
il5oEPNASmg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
4kK5MXjtIas,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
ZnKO-rGHZWg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
xG6IHhTy0JI,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
zKanr-kNEJs,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
QJyAGIMW5jU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
oHpA0IOm1Nk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
08-H5XG-8IY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
RjehXsD4GZA,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
DWKn_Punrjk,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
xbuJJS6skyU,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
vTIWveZM6Q4,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
oZeoAS_zZIg,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
nfvtkXCojL0,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
SAnxTQEC-TM,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
qaUERPj7E5M,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
tIbRQpANt0c,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
u6BuGPAzQdQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
31qq1zoQVHY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
2JgO2FZL748,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
pOiIvfGI3nY,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
bZijeqH5T0Q,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
PHVRJQsk090,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
9X59yfCNyRQ,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
Fj6fMcJ18aA,UCeQEKFH31vvD-InkTGSvCrA,brusspup,ru
QrcmojhFmzY,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
wgbV6DLVezo,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
W6aL9YyRx1A,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
JnEBO3OHaiA,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
3WHBlPvK3Ek,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
4KHCuXN2F3I,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
t2ZoU0LEM6E,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
AqcVsShxzw8,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Obg7JPd6cmw,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Z8lv2vy5vco,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
rudzYPHuewc,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
yfr3BIk6KFc,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
IMItxzSZs0E,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Yajonhixy4g,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Lsu2dIr_c8k,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
PeUbRXnbmms,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
dTWKKvlZB08,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
D8ntDpBm6Ok,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
HuKl3XuEmj4,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
4UgZ5FqdYIQ,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
xPk3SZiFEvQ,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
sxLdGjV-_yg,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
wBU9N35ZHIw,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
7u6kFlWZOWg,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
4Lb-6rxZxx0,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
00Qu1kgsGpM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
iwo7JReFTeg,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
vzV50goW_WM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
HvMSRWTE2mI,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
ab_dY3dZFHM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
1O69uBL22nY,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
kOClr_bew38,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
yDWPi1pZ0Po,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
8UqCyepX3AI,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
VRzH4xB0GdM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
JmyLeESQWGw,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
dzerDfN2E7U,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
nd_Z_jZdzP4,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Fmb3TCvlETk,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
wo19Y4tw0l8,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
XvDC-0aNw2k,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
e4sF_Z5oJek,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
QzrRkhU248A,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
bFNjA9LOPsg,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
ZNiRzZ66YN0,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
iW_LkYiuTKE,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
NajQEiKFom4,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
FpyrF_Ci2TQ,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
-rwqnVsGFTU,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
VbtNy54ya9A,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
VpBmt11czaI,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
xYAU75IS40A,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
aiibxmqXV9M,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
3ZMnVd4ivKQ,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
vNTSugyS038,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
BTyzE-NDga8,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
tivvYl8ZRvA,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
8542XmS98Yo,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
-Djj6pfR9KU,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
x6Ml4AEt0kk,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
M-yAgyrzGdo,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
A25pxcYstHM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
EJRXWNWJOrQ,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
nBgQPSUTWVM,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
KbxRDVCVzq4,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
MmhNk-zRJcU,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
yu_aqA7mw7E,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
4mEk7d8oRho,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
kUBIJdGsD1A,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
R9m2jck1f90,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
RxxDD2LWAyY,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
CMUI6m8ZMwg,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
LzjaDKVC4iY,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
a2ey9a70yY0,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
kC6YObu61_w,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
IQofiPqhJ_s,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
hLGDJFGAmic,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
mhJY74Bw8mw,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
4aMtJ-V26Z4,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Oev332D0K0I,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
fUSZBVYZdKY,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
kw6l_uTakRA,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
d8TRcZklX_Q,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
ZfKTD5lvToE,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
mLQNvuZH3GU,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
umYvFdU54Po,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
Muc5HQonSEo,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,en
-sEpBGF106k,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
-hr58Yu0yDs,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
AWcY2-FBa9k,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
4DlipN61jGA,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
b_n9qegR7C4,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
-SPRPkLoKp8,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
LkGOGzpbrCk,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
iYL5CLJ2prA,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
j5Sl8LyI7k8,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
aQbyVYUob1o,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
YeMVoJKn1Tg,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
4wIBCoxuOJ0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
6sBB-gRhfjE,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
P9CEzFYCWMo,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
2sKADUBfdMk,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
P21a5Uty-uc,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
mmkCS5eA4f8,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
CqgmozFr_GM,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
cpJlQo_65Ko,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
I4EZCy14te0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
1csFTDXXULY,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
0IVO50DuMCs,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
PxzNo58pE2c,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
HHuTrcXNxOk,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
B10pc0Kizsc,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
7pa54hWROpQ,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
NKmGVE85GUU,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
Cd-artSbpXc,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
_hBAr7uJ6L8,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
KpHP8VmxnBo,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
Okph9wt8I0A,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
BvLolPN8NvU,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
P5e7cl19Ha0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
uSTNyHkde08,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
tCeklW2e6_E,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
bVMVxJJ7P8M,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
nn8YGPZdCvA,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
rcAN4rkTmNU,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
r5_ZSnFDPRg,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
XvUHcsZOhJ8,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
-NJm4TJ2it0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
pnSw8g3DPHw,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
RhaepLsP5eg,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
PSRJfaAYkW4,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
H5zin8jKeT0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
iDbdXTMnOmE,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
y6u1GPpJuR4,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
Og5xAdC8EUI,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
RnvCbquYeIM,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
jyn_orqdyHQ,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
pOLmD_WVY-E,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
NGtt7GJ1uiM,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
54prMaPn5Ls,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
xjKruwAfZWk,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
eVm063xmnow,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
GJHhnr9R_ZM,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
VgEbcQxFUu8,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
hebGhsNsjG0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
_rJOSDgDG0A,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
Ytr28t5VzAs,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
h2MlS09KJP4,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
1kSEmgIJNqE,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
Gjj_-CPxjCM,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
JMdO5KyjwAw,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
foLf5Bi9qXs,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
E91bGT9BjYk,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
R9OCA6UFE-0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
w6JFRi0Qm_s,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
8RI0JnB_OaE,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
A-QgGXbDyR0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
ER0Cu0KQFqM,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
YM-uykVfq_E,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
-64U7WoBrqM,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
vcPJkz-D5II,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
7uiyz3139tE,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
veB31XmUQm8,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
sz3Yv3On4lE,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
0NGei3H8yRk,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
7m8QlSPP7t0,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
yQduHyiWe9o,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
7snnRaC4t5c,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
IxndOd3kmSs,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
JwhouCNq-Fc,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
ibjUpk9Iagk,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,en
